               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  71,            0.029438,            0.012469,            0.075147,             0.45068,             0.32169,             0.16176,             0.12208,            0.022354,            0.010837,            0.077565,             0.00307,             0.00307,             0.00307
                  72,            0.026277,             0.01141,             0.07449,             0.40757,             0.44986,             0.16399,             0.12256,            0.021773,            0.010755,            0.077135,            0.002971,            0.002971,            0.002971
                  73,            0.027661,            0.012038,            0.076155,             0.41248,             0.42467,             0.16657,              0.1258,             0.02425,            0.011385,            0.077126,            0.002872,            0.002872,            0.002872
                  74,            0.027162,             0.01193,            0.075237,              0.4156,             0.42368,             0.17065,             0.13109,            0.023116,            0.010964,            0.076736,            0.002773,            0.002773,            0.002773
                  75,            0.027588,            0.011396,            0.073487,             0.45311,             0.36793,             0.17541,             0.13666,            0.021898,            0.010742,            0.076379,            0.002674,            0.002674,            0.002674
                  76,            0.024765,             0.01144,            0.073443,             0.45698,              0.3537,             0.17368,              0.1409,            0.021843,            0.010748,            0.076151,            0.002575,            0.002575,            0.002575
                  77,            0.024961,            0.011668,            0.073329,             0.39033,             0.40681,             0.18272,             0.14489,            0.020146,            0.010328,            0.076005,            0.002476,            0.002476,            0.002476
                  78,            0.026474,             0.01173,            0.073931,             0.36879,             0.45099,             0.16457,             0.12931,            0.022054,            0.010514,            0.075865,            0.002377,            0.002377,            0.002377
                  79,            0.026801,            0.010948,             0.07297,             0.38246,             0.45792,             0.17774,             0.14027,            0.021078,            0.010561,            0.075559,            0.002278,            0.002278,            0.002278
                  80,            0.023877,            0.010137,            0.073225,             0.35051,             0.46782,             0.18476,             0.14681,            0.020613,            0.010528,            0.075487,            0.002179,            0.002179,            0.002179
                  81,             0.02357,            0.010554,            0.073248,             0.37939,             0.39239,             0.18664,             0.15146,            0.020012,            0.010371,            0.075313,             0.00208,             0.00208,             0.00208
                  82,            0.024197,            0.010527,            0.072358,             0.38508,             0.42156,             0.19068,             0.15398,            0.021273,            0.010469,            0.075139,            0.001981,            0.001981,            0.001981
                  83,            0.023699,             0.01151,            0.072808,             0.35574,             0.42885,             0.18962,             0.15343,            0.019896,            0.010395,            0.074859,            0.001882,            0.001882,            0.001882
                  84,             0.02331,           0.0099241,            0.071492,             0.35703,             0.39271,              0.1957,             0.15077,            0.020278,            0.010381,            0.074829,            0.001783,            0.001783,            0.001783
                  85,            0.024069,            0.011261,            0.071987,             0.35405,             0.41722,              0.1916,             0.15063,            0.019463,            0.010186,            0.074722,            0.001684,            0.001684,            0.001684
                  86,            0.024251,            0.010759,            0.071847,             0.35918,             0.43096,             0.18958,             0.15226,            0.019432,            0.009898,            0.074602,            0.001585,            0.001585,            0.001585
                  87,            0.021883,            0.010471,            0.071134,             0.38859,             0.38363,             0.19095,             0.15449,            0.019425,            0.010065,            0.074343,            0.001486,            0.001486,            0.001486
                  88,            0.022366,            0.010448,            0.072142,             0.39213,             0.39953,             0.18825,             0.15401,            0.019051,            0.010084,            0.074175,            0.001387,            0.001387,            0.001387
                  89,            0.021607,             0.01059,            0.071731,             0.35973,             0.39552,             0.20329,             0.16777,            0.019298,            0.010089,             0.07402,            0.001288,            0.001288,            0.001288
                  90,            0.021986,            0.010162,            0.071054,             0.36163,             0.39151,             0.22699,             0.18699,            0.018877,            0.009905,             0.07393,            0.001189,            0.001189,            0.001189
                  91,             0.02196,            0.010392,            0.071323,             0.36077,             0.39486,             0.22098,              0.1787,            0.018868,           0.0098934,            0.073776,             0.00109,             0.00109,             0.00109
                  92,            0.021284,           0.0095997,            0.071433,             0.34791,              0.3886,             0.19833,             0.16017,            0.019048,           0.0098829,            0.073618,            0.000991,            0.000991,            0.000991
                  93,            0.021558,            0.010495,            0.071971,             0.34931,             0.40707,              0.1945,             0.15861,             0.01895,            0.009988,            0.073564,            0.000892,            0.000892,            0.000892
                  94,             0.02167,           0.0098834,             0.07062,             0.34772,             0.40992,             0.19337,             0.15863,             0.01879,           0.0098406,            0.073491,            0.000793,            0.000793,            0.000793
                  95,             0.02102,            0.010114,            0.070318,             0.35053,             0.41881,             0.19336,             0.15729,            0.019122,           0.0098705,            0.073414,            0.000694,            0.000694,            0.000694
                  96,            0.022641,            0.010341,            0.070029,             0.33865,             0.41988,             0.18645,             0.14911,            0.018995,           0.0098705,            0.073397,            0.000595,            0.000595,            0.000595
                  97,            0.021738,            0.010767,            0.071492,             0.33826,             0.43699,             0.18285,             0.14801,            0.018874,           0.0098431,            0.073349,            0.000496,            0.000496,            0.000496
                  98,            0.021444,            0.010546,            0.071417,             0.34734,             0.43995,             0.19083,             0.15547,            0.018727,             0.00981,            0.073324,            0.000397,            0.000397,            0.000397
                  99,             0.02114,           0.0098892,            0.071431,             0.34589,              0.4361,             0.19714,              0.1608,            0.018853,           0.0098052,            0.073231,            0.000298,            0.000298,            0.000298
