               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  87,            0.013494,            0.004988,            0.044682,             0.79236,             0.35003,             0.40314,             0.33303,            0.014199,           0.0058211,            0.048321,           0.0014283,           0.0014283,           0.0014283
                  88,            0.013239,           0.0051159,            0.045549,             0.83502,             0.34476,             0.42087,             0.34991,            0.014415,           0.0058033,            0.048078,           0.0013701,           0.0013701,           0.0013701
                  89,             0.01335,           0.0055042,            0.046231,             0.85288,             0.35717,             0.43101,             0.36558,            0.013981,           0.0057746,            0.047951,            0.001316,            0.001316,            0.001316
                  90,            0.014059,           0.0051302,             0.04524,             0.84067,             0.35991,             0.41629,             0.35033,            0.014421,           0.0058738,            0.047607,            0.001266,            0.001266,            0.001266
                  91,             0.01311,           0.0053723,            0.044675,             0.84479,             0.36141,             0.43813,              0.3739,            0.013975,            0.005978,            0.047128,           0.0012202,           0.0012202,           0.0012202
                  92,            0.012876,           0.0052289,            0.044654,             0.84962,             0.35368,             0.43502,             0.36408,             0.01393,           0.0059674,            0.047097,           0.0011787,           0.0011787,           0.0011787
                  93,            0.013324,           0.0051539,            0.043908,             0.78697,             0.38989,             0.43175,             0.36625,            0.013937,           0.0058744,            0.047344,           0.0011414,           0.0011414,           0.0011414
                  94,            0.013105,           0.0050069,            0.046484,             0.78393,             0.38501,             0.43022,             0.36611,            0.014043,           0.0058576,            0.046846,           0.0011084,           0.0011084,           0.0011084
                  95,            0.013999,           0.0050333,            0.044361,              0.7811,             0.41279,             0.42432,              0.3473,            0.014628,           0.0059184,            0.046723,           0.0010797,           0.0010797,           0.0010797
                  96,            0.014486,           0.0052345,            0.046469,             0.78451,             0.39852,             0.41956,             0.34191,            0.014211,           0.0058824,            0.046808,           0.0010554,           0.0010554,           0.0010554
                  97,            0.012793,           0.0048064,             0.04451,             0.78361,             0.40388,             0.41843,             0.35363,            0.013697,           0.0058005,            0.046266,           0.0010355,           0.0010355,           0.0010355
                  98,            0.012604,           0.0050676,            0.042017,             0.78599,             0.39537,             0.42807,             0.36231,            0.013974,           0.0059856,            0.046059,             0.00102,             0.00102,             0.00102
                  99,            0.012831,           0.0049768,            0.041926,             0.78408,             0.38984,             0.43626,             0.37265,            0.013792,            0.005864,            0.046004,           0.0010089,           0.0010089,           0.0010089
